product_name,category,price,quantity_in_stock,quantity_sold,brand,rating,num_of_ratings,date_added,color,revenue
"5-Series S546 (65"", Purple frame)",TVs,700,397,286,TCL,8.5,227,7/19/2020,purple,200200
Harry Potter Hogwarts Castle (71043) (Green),Toys,470,259,561,LEGO,9.5,443,9/5/2021,green,263670
PS TV (Gray),Gaming Consoles,100,432,625,Sony,7.5,487,1/29/2020,gray,62500
"Linen Blend Shirt (White, L)",Clothing,29.99,49,994,H&M,8.2,774,3/25/2024,white,29810.06
VCS (2021) (Orange),Gaming Consoles,299.99,463,558,Atari,7.5,449,4/16/2023,orange,167394.42
Pro 10-in-1 (Purple),Kitchen,129.99,328,291,Instant Pot,9.15,239,3/20/2024,purple,37827.09
"9 (256GB, Purple)",Smartphones,799,409,115,OnePlus,8.5,98,10/12/2022,purple,91885
Chaliene Sofa (Blue),Furniture,499,14,995,Ashley Furniture,8.5,795,11/25/2025,blue,496505
"Urbanite XL (Wired, Gray)",Headphones,129,0,110,Sennheiser,8.6,80,10/11/2025,red,14190
"MatePad T10 (512GB, Yellow)",Tablets,200,220,426,Huawei,7.5,349,2/11/2022,yellow,85200
"Floatride Run (Red, EU 40)",Shoes,120,313,707,Reebok,8.5,573,10/14/2020,red,84840
Duo 7-in-1 (Red),Kitchen,89.99,500,804,Instant Pot,9.3,661,1/22/2022,red,72351.96
Xbox One S (Orange),Gaming Consoles,299,480,867,Microsoft,8.75,693,6/20/2022,orange,259233
Ultra 10-in-1 (Green),Kitchen,129.99,227,677,Instant Pot,8.75,529,11/21/2023,green,88003.23
Brilliant Basics Corn Popper (Yellow),Toys,12.99,229,826,Fisher-Price,8.5,644,5/17/2024,yellow,10729.74
BCI600XL Smart Scoop (Blue),Kitchen,250,399,423,Breville,8.75,342,4/21/2021,blue,105750
"RS-X3 (Green, EU 40)",Shoes,110,0,262,Puma,8.2,224,1/23/2021,green,28820
"Bravia A90J (65"", Red frame)",TVs,2999,0,446,Sony,9.2,349,9/1/2021,red,1337554
NES (Red),Gaming Consoles,150,0,868,Nintendo,8.5,700,12/10/2024,red,130200
"505 Regular Jeans (Gray, XS)",Clothing,69.5,0,242,Levi's,8.65,182,5/14/2020,gray,16819
Mirra 2 Chair (Purple),Furniture,1495,334,782,Herman Miller,9.2,631,4/20/2023,purple,1169090
Galaxy Watch 4 (Purple),Watches,199,433,856,Samsung,8.5,692,4/14/2023,purple,170344
"75R635 (50"", White frame)",TVs,599,0,234,TCL,8.6,185,7/2/2021,white,140166
"MDR-1AM2 (Wireless, Yellow)",Headphones,249.99,290,678,Sony,8.75,542,11/18/2025,yellow,169493.22
Bjursta Extendable Table (Orange),Furniture,249,0,176,IKEA,8.25,142,8/2/2025,orange,43824
Galaxy Watch Active (Brown),Watches,249.99,0,961,Samsung,8.5,764,4/4/2023,brown,240240.39
Wireless Mouse 900 (Gray),Mice,29.99,324,439,Microsoft,8.5,359,11/28/2021,gray,13165.61
"Chromebook Flip C434 (1TB, Blue)",Laptops,650,136,860,Asus,8.5,686,10/29/2023,blue,559000
Saturn (Orange),Gaming Consoles,150,0,285,Sega,8.5,231,11/13/2020,orange,42750
"The Frame LS03T (50"", Black frame)",TVs,1099.99,405,29,Samsung,8.75,25,7/17/2021,black,31899.71
"Yeezy Boost 350 V2 (Black, EU 38)",Shoes,230,226,712,Adidas,8.75,554,1/26/2022,black,163760
"Bravia X95J (50"", Orange frame)",TVs,1399,30,183,Sony,8.7,145,8/2/2025,orange,256017
"SoundLink Around-Ear II (Wireless, Orange)",Headphones,229,131,790,Bose,8.75,621,1/12/2022,orange,180910
"Future Rider (Blue, EU 42)",Shoes,90,395,738,Puma,8.5,598,3/4/2022,blue,66420
"iPhone 6 (1TB, Gray)",Smartphones,499,0,905,Apple,8,741,11/9/2024,gray,451595
"SoundTrue Ultra (Wired, Orange)",Headphones,129.95,0,748,Bose,8.75,606,4/6/2020,red,97202.6
Baby Learning Table (Black),Toys,40,295,167,Fisher-Price,9.2,135,11/2/2020,black,6680
"5 (256GB, Green)",Smartphones,699,0,272,OnePlus,8.5,210,7/25/2021,green,190128
"iPad Air (2022) (256GB, Red)",Tablets,749,0,594,Apple,9.3,478,10/26/2025,red,444906
"Floatride Run (Gray, EU 39)",Shoes,120,0,903,Reebok,8.25,715,5/18/2021,gray,108360
Three Posts Reistville Panel Bed (Brown),Furniture,350,475,393,Wayfair,8.2,313,1/1/2021,brown,137550
"Mate 20 (128GB, Brown)",Smartphones,250,403,871,Huawei,8.2,710,6/29/2024,brown,217750
"MacBook Air (2017) (256GB, Gray)",Laptops,450,0,759,Apple,,586,2/2/2025,gray,341550
7800 (Purple),Gaming Consoles,49.99,0,10,Atari,7.5,8,12/23/2020,purple,499.9
Approach S62 (Orange),Watches,499.99,242,883,Garmin,8.75,724,7/25/2020,orange,441491.17
"Galaxy S22 (256GB, Yellow)",Smartphones,849,106,972,Samsung,8.9,781,8/6/2023,yellow,825228
"Bravia X80J (50"", Black frame)",TVs,599,44,756,Sony,8.5,609,6/9/2025,black,452844
Rival 710 (Brown),Mice,99.99,429,278,SteelSeries,8.75,210,9/26/2020,brown,27797.22
"Surface Pro 6 (512GB, Red)",Tablets,1200,0,153,Microsoft,8.5,126,6/30/2021,red,183600
Watch Series 5 (Purple),Watches,399,289,947,Apple,8.5,775,12/8/2021,purple,377853
"Originals Trefoil Hoodie (Orange, XXL)",Clothing,70,117,150,Adidas,8.65,124,1/30/2023,orange,10500
"Momentum 3 Wireless (Wireless, Yellow)",Headphones,399.95,296,210,Sennheiser,8.75,166,2/17/2022,yellow,83989.5
"Essentials Hoodie (Brown, L)",Clothing,75,493,85,Adidas,8.5,70,5/10/2021,brown,6375
"Momentum 3 Wireless (Wired, Purple)",Headphones,349.99,30,50,Sennheiser,8.7,39,7/23/2020,red,17499.5
Gear Fit2 Pro (Red),Watches,149.99,95,633,Samsung,8.5,508,5/2/2020,red,94943.67
"WH-XB900N (Wired, Purple)",Headphones,149.99,411,544,Sony,8.3,429,7/8/2025,red,81594.56
Wireless Mobile Mouse 1850 (Gray),Mice,14.99,305,934,Microsoft,8.5,750,12/2/2025,gray,14000.66
"Ignite (Yellow, EU 44)",Shoes,120,411,105,Puma,8.75,78,8/7/2021,yellow,12600
"Surface Go (512GB, Orange)",Tablets,699,0,291,Microsoft,8.2,233,11/10/2023,orange,203409
"OLED B1 (75"", Purple frame)",TVs,2299,327,491,LG,8.5,405,3/23/2025,purple,1128809
"XPS 13 (9370) (512GB, Gray)",Laptops,1200,0,558,Dell,8.5,465,7/17/2020,gray,669600
"Yoga Tab 13 (64GB, Gray)",Tablets,679.99,268,390,Lenovo,8.5,298,4/11/2021,gray,265196.1
Panini Duo (White),Kitchen,79.99,0,844,Breville,8.5,658,1/16/2025,white,67511.56
"Bravia Z9F (50"", Red frame)",TVs,2499.99,0,584,Sony,9,465,9/30/2021,red,1459994.16
Daily Collection Kettle (Green),Kitchen,25.99,299,913,Philips,8.2,737,2/13/2020,green,23728.87
"Spectre x360 15 (64GB, Black)",Laptops,1800,0,337,HP,8.5,272,4/19/2023,black,606600
"QN85A Neo QLED (55"", Gray frame)",TVs,1399.99,147,852,Samsung,8.75,679,7/15/2023,gray,1192791.48
"Bravia X90J (55"", Yellow frame)",TVs,1199,320,90,Sony,8.75,74,1/9/2021,yellow,107910
Galaxy Fit (Yellow),Watches,79.99,491,245,Samsung,8.2,187,1/20/2022,yellow,19597.55
"iPhone 12 (512GB, Blue)",Smartphones,849,167,403,Apple,8.75,328,6/2/2020,blue,342147
"ThinkPad X12 Detachable (128GB, Brown)",Tablets,1100,6,23,Lenovo,8.5,20,4/19/2021,brown,25300
Lynx (Black),Gaming Consoles,199.99,0,690,Atari,8.25,560,1/27/2025,black,137993.1
"Mi 8 (512GB, Black)",Smartphones,450,440,589,Xiaomi,8.2,454,1/11/2024,black,265050
"ROG Strix Scar 15 (512GB, Brown)",Laptops,2000,320,615,Asus,8.5,491,3/5/2025,brown,1230000
"501 Original Jeans (Green, S)",Clothing,69.5,244,703,Levi's,8.75,564,11/26/2020,green,48858.5
"VivoBook 15 X512 (64GB, White)",Laptops,650,11,177,Asus,8.5,139,12/28/2025,white,115050
"P40 (512GB, Black)",Smartphones,899,373,460,Huawei,8.5,373,12/30/2024,black,413540
MX Keys (Black),Keyboards,119.99,0,943,Logitech,9.2,758,1/8/2021,black,113150.57
"Air Max 270 (Black, EU 39)",Shoes,150,452,860,Nike,8.75,687,4/8/2020,black,129000
K65 RGB Mini (Red),Keyboards,109.99,0,293,Corsair,8.75,241,9/2/2020,red,32227.07
Pro Trek PRG-600 (Purple),Watches,350,451,780,Casio,8.45,619,7/22/2025,purple,273000
"7 Pro (128GB, White)",Smartphones,499,477,646,OnePlus,8.5,509,1/8/2020,white,322354
Nomad (Red),Gaming Consoles,200,352,870,Sega,8.5,689,3/5/2024,red,174000
"iPad (2017) (1TB, Brown)",Tablets,999,421,450,Apple,8.75,348,11/17/2024,brown,449550
"7T (64GB, Yellow)",Smartphones,399,430,682,OnePlus,8.75,550,12/15/2025,yellow,272118
"Galaxy S10 (64GB, Yellow)",Smartphones,450,373,270,Samsung,8.5,202,5/5/2022,yellow,121500
Polly Pocket (Green),Toys,15.99,336,707,Mattel,8.5,567,7/13/2022,green,11304.93
Lark Manor End Table (Red),Furniture,75,100,637,Wayfair,8.25,537,2/26/2020,red,47775
"Dri-FIT T-Shirt (Green, M)",Clothing,30,205,670,Nike,,536,1/4/2022,green,20100
City Police Station (60141) (Purple),Toys,99.99,410,781,LEGO,8.75,620,4/12/2023,purple,78092.19
G613 Wireless (Red),Keyboards,99.99,9,872,Logitech,8.6,720,12/31/2025,red,87191.28
"MacBook Pro 13 (2022) (1TB, Purple)",Laptops,1899,0,915,Apple,9.2,718,8/30/2022,purple,1737585
Galaxy Watch 4 (White),Watches,250,46,765,Samsung,8.75,604,12/20/2025,white,191250
Lack Coffee Table (Purple),Furniture,40,482,275,IKEA,7.85,200,1/12/2020,purple,11000
Naga Trinity (Purple),Mice,99.99,309,318,Razer,8.5,253,4/19/2024,purple,31796.82
"501 Shorts (Brown, L)",Clothing,69.5,0,794,Levi's,8.75,652,3/5/2021,brown,55183
"Alienware m15 R3 (128GB, Blue)",Laptops,1800,0,438,Dell,8.75,367,8/18/2024,blue,788400
Palladia Armoire (Blue),Furniture,350,232,180,Sauder,8.5,135,8/23/2020,blue,63000
"11T (1TB, Gray)",Smartphones,699,360,723,Xiaomi,8.5,566,9/13/2023,gray,505377
"iPad Air (2022) (128GB, Yellow)",Tablets,599,375,649,Apple,9.2,513,1/8/2025,yellow,388751
Monster Jam RC (Yellow),Toys,49.99,488,443,Spin Master,8.75,365,1/20/2020,yellow,22145.57
Atheris (Gray),Mice,49.99,41,846,Razer,8.75,666,3/6/2021,gray,42291.54
K63 Wireless (Black),Keyboards,110,478,308,Corsair,8.5,253,4/10/2022,black,33880
"Classic Leather (White, EU 44)",Shoes,75,440,500,Reebok,8.5,405,12/15/2020,white,37500
Watch Series 5 (Gray),Watches,399,137,107,Apple,8.75,78,2/23/2022,gray,42693
DeathAdder Essential (Green),Mice,29.99,0,25,Razer,8.5,19,4/25/2025,green,749.75
Pro 10-in-1 (Black),Kitchen,129.99,0,715,Instant Pot,9.2,571,4/11/2023,black,92942.85
"501 Original Jeans (Green, L)",Clothing,79.5,134,878,Levi's,8.7,705,8/17/2021,green,69801
"Galaxy S21 (512GB, Gray)",Smartphones,999,0,495,Samsung,8.75,385,1/6/2021,gray,494505
"8-Series Q825 (55"", Green frame)",TVs,999,0,729,TCL,8.65,589,7/3/2022,green,728271
Chaliene Sofa (White),Furniture,799,429,254,Ashley Furniture,8.5,203,2/14/2023,white,202946
Galaxy Fit (Yellow),Watches,79.99,491,245,Samsung,8.2,202,1/20/2022,yellow,19597.55
"PXC 550 (Wireless, Yellow)",Headphones,299.95,0,215,Sennheiser,8.75,177,5/14/2022,yellow,64489.25
Flashback Portable (Purple),Gaming Consoles,49.99,74,602,Atari,7.8,491,10/4/2023,purple,30093.98
"ZenBook Pro Duo 15 (256GB, Gray)",Laptops,2000,0,93,Asus,8.5,71,1/27/2023,gray,186000
Andover Mills Bookcase (Red),Furniture,150,437,127,Wayfair,8.45,97,11/24/2025,red,19050
Game Boy Advance (Red),Gaming Consoles,80,494,394,Nintendo,9,326,1/31/2023,red,31520
"XPS 17 (9700) (512GB, Red)",Laptops,2099,143,933,Dell,8.5,773,7/23/2023,red,1958367
"992 (Brown, EU 42)",Shoes,185,286,926,New Balance,9.2,738,12/21/2020,brown,171310
"MediaPad T5 (1TB, Blue)",Tablets,250,282,546,Huawei,7.8,426,7/3/2024,blue,136500
"XPS 17 (9700) (1TB, Blue)",Laptops,2499.99,0,716,Dell,,568,7/14/2022,blue,1789992.84
"Launch SW 7"" Shorts (Black, XXL)",Clothing,35,329,728,Under Armour,8.75,589,11/14/2024,black,25480
Galaxy Watch 3 (Blue),Watches,249.99,393,927,Samsung,8.5,742,8/7/2020,blue,231740.73
"iPhone XR (128GB, Gray)",Smartphones,499,0,519,Apple,8.75,412,12/25/2020,gray,258981
Computer Desk (Red),Furniture,150,381,655,Sauder,8.25,530,4/11/2022,red,98250
Pax Wardrobe (Orange),Furniture,450,0,300,IKEA,8.5,240,3/29/2022,orange,135000
Lark Manor End Table (Purple),Furniture,120,486,784,Wayfair,8.5,620,7/15/2024,purple,94080
"WF-1000XM3 (Wired, Orange)",Headphones,150,271,572,Sony,8.75,439,10/1/2024,red,85800
"990v5 (Blue, EU 39)",Shoes,185,192,510,New Balance,9.2,402,5/15/2023,blue,94350
"Galaxy Tab S6 (64GB, Red)",Tablets,350,432,429,Samsung,8.5,355,9/18/2024,red,150150
Ideas Tree House (21318) (White),Toys,199.99,0,393,LEGO,9.25,310,6/29/2025,white,78596.07
Master Prep Professional (Yellow),Kitchen,59.99,0,357,Ninja,8.5,298,4/24/2023,yellow,21416.43
Monster Jam RC (Orange),Toys,39.99,0,24,Spin Master,8.75,21,6/17/2025,orange,959.76
Switch (White),Gaming Consoles,299.99,98,197,Nintendo,9.5,162,10/7/2022,white,59098.03
Ninjago City (70620) (Black),Toys,299.99,108,882,LEGO,9.5,699,5/28/2023,black,264591.18
Wireless Mobile Mouse 1850 (Green),Mice,14.99,0,786,Microsoft,8.5,619,6/27/2024,green,11782.14
Apex M800 (Orange),Keyboards,140,0,720,SteelSeries,8.75,562,12/29/2021,orange,100800
"Superstar (Orange, EU 42)",Shoes,85,142,908,Adidas,,718,4/8/2021,orange,77180
"React Infinity Run (Brown, EU 42)",Shoes,160,0,470,Nike,8.75,354,7/5/2022,brown,75200
Scrabble (Purple),Toys,19.99,0,606,Mattel,8.45,501,9/5/2021,purple,12113.94
"Essentials Hoodie (Brown, S)",Clothing,70,0,388,Adidas,8.75,312,4/7/2024,brown,27160
Air Fryer AF101 (Black),Kitchen,129.99,26,979,Ninja,9.05,769,10/24/2025,black,127260.21
"Slim Fit Suit Pants (White, M)",Clothing,49.99,0,433,H&M,8.2,341,8/1/2024,white,21645.67
"Beats Flex (Wireless, Green)",Headphones,69.95,433,163,Apple,8.25,127,8/30/2023,green,11401.85
Battleship (Brown),Toys,19.99,131,77,Hasbro,8.5,66,3/27/2020,brown,1539.23
"iPhone 6S (128GB, Green)",Smartphones,299,52,679,Apple,7.5,528,8/12/2020,green,203021
"Galaxy Tab A7 (512GB, White)",Tablets,250,196,550,Samsung,8.5,431,10/10/2022,white,137500
Aerox 5 Wireless (Red),Mice,139.99,426,35,SteelSeries,9,24,7/13/2023,red,4899.65
Wireless Mouse 900 (Black),Mice,25.99,296,772,Microsoft,8.45,606,4/8/2024,black,20064.28
MX Keys (Brown),Keyboards,119.99,468,435,Logitech,9.25,341,10/6/2025,brown,52195.65
Gear S3 Frontier (Brown),Watches,299.99,365,412,Samsung,8.7,328,10/16/2025,brown,123595.88
ST (Black),Gaming Consoles,59.99,23,716,Atari,7.5,570,5/12/2024,black,42952.84
"Legion 5 (512GB, Black)",Laptops,899,327,178,Lenovo,8.5,140,2/25/2022,black,160022
"Crewneck Sweatshirt (White, XS)",Clothing,19.99,0,0,H&M,8.15,0,9/7/2020,white,0
Soup Maker (Yellow),Kitchen,120,0,486,Philips,8.25,396,4/10/2023,yellow,58320
"Nano X (Orange, EU 46)",Shoes,130,420,778,Reebok,8.75,624,5/4/2025,orange,101140
Duo Crisp + Air Fryer (Black),Kitchen,149.99,334,265,Instant Pot,8.75,213,2/5/2023,black,39747.35
Gear S3 Frontier (Black),Watches,199.99,0,177,Samsung,8.75,147,9/14/2022,black,35398.23
"VivoBook S15 (64GB, Red)",Laptops,750,0,33,Asus,8.5,26,6/17/2023,red,24750
Greyleigh Coffee Table (Orange),Furniture,150,226,571,Wayfair,8.25,463,4/28/2021,orange,85650
Prime Wireless (Black),Mice,139.99,0,809,SteelSeries,9.2,636,6/15/2025,black,113251.91
"WF-C500 (Wired, Yellow)",Headphones,49.99,135,243,Sony,8.75,194,8/25/2021,red,12147.57
Pro Line Series Blender (Green),Kitchen,499.99,0,703,KitchenAid,9.25,570,9/22/2020,green,351492.97
"1080v11 (Blue, EU 46)",Shoes,159.99,0,792,New Balance,9.2,638,1/14/2023,blue,126712.08
Xbox (Brown),Gaming Consoles,499.99,189,562,Microsoft,8.75,447,12/13/2022,brown,280994.38
32X (Green),Gaming Consoles,60,4,241,Sega,5.5,194,5/13/2020,green,14460
"Bravia X80J (75"", Orange frame)",TVs,1499,319,777,Sony,8.7,633,9/22/2022,orange,1164723
Xbox 360 Arcade (Yellow),Gaming Consoles,50,131,638,Microsoft,7.25,499,5/17/2025,yellow,31900
Panini Duo (Green),Kitchen,120,181,31,Breville,8.75,22,6/10/2024,green,3720
"IdeaPad Duet Chromebook (256GB, Red)",Tablets,299,155,662,Lenovo,8.5,517,2/23/2025,red,197938
Designer Compact Keyboard (Black),Keyboards,79.99,0,152,Microsoft,8.5,109,2/25/2021,black,12158.48
"Dri-FIT T-Shirt (Purple, XS)",Clothing,25,329,838,Nike,8.5,666,6/28/2022,purple,20950
Viva Collection Juicer (Brown),Kitchen,130,0,336,Philips,8.75,274,3/29/2025,brown,43680
"G5 15 (1TB, Brown)",Laptops,1200,7,758,Dell,8.4,614,6/30/2020,brown,909600
Viper Ultimate (Blue),Mice,149.99,48,178,Razer,9.25,145,1/7/2020,blue,26698.22
"WF-C500 (Wireless, Gray)",Headphones,79.99,131,369,Sony,8.5,292,11/19/2023,gray,29516.31
"55OLED806 (43"", Yellow frame)",TVs,1200,140,759,Philips,8.75,610,5/7/2021,yellow,910800
Wii U (Blue),Gaming Consoles,250,0,154,Nintendo,8.5,132,1/30/2025,blue,38500
Baby Learning Table (Green),Toys,49.99,499,922,Fisher-Price,8.75,743,7/21/2021,green,46090.78
G-Shock GA2100 (Yellow),Watches,99,25,178,Casio,8.4,144,12/24/2020,yellow,17622
"Latitude 7400 (256GB, Black)",Laptops,1200,0,361,Dell,8.5,295,6/11/2021,black,433200
Wired Keyboard 600 (Green),Keyboards,25,283,600,Microsoft,8.5,477,4/28/2025,red,15000
Flashback 8 (Orange),Gaming Consoles,49.99,0,378,Atari,7.5,297,12/31/2025,orange,18896.22
"MediaPad M5 (512GB, Green)",Tablets,350,354,149,Huawei,8,124,4/22/2020,green,52150
Magic Trackpad (2021) (Orange),Mice,129,492,969,Apple,8.75,784,8/23/2025,orange,125001
"OLED G1 (65"", Yellow frame)",TVs,2499,362,255,LG,,199,3/10/2021,yellow,637245
DeathStalker V2 (Purple),Keyboards,199.99,0,602,Razer,8.7,484,4/16/2022,purple,120393.98
Instinct (Brown),Watches,299.99,368,859,Garmin,8.75,691,9/10/2020,brown,257691.41
Galaxy Watch Active (Green),Watches,199.99,228,190,Samsung,8.5,145,4/14/2024,green,37998.1
DeathAdder V2 (Yellow),Mice,69.99,273,307,Razer,8.75,250,1/27/2021,yellow,21486.93
Fenix 6 (Purple),Watches,599.99,36,924,Garmin,8.75,728,11/9/2024,purple,554390.76
"MatePad T10s (64GB, Yellow)",Tablets,180,0,307,Huawei,7.5,258,4/21/2024,yellow,55260
"Adizero Adios Pro (Yellow, EU 40)",Shoes,220,187,735,Adidas,8.75,569,9/25/2021,yellow,161700
"Elite Active 65t (Wireless, White)",Headphones,99.99,15,17,Jabra,8.5,14,9/30/2025,white,1699.83
"Bravia X95J (50"", Brown frame)",TVs,1399,444,470,Sony,8.7,364,11/16/2020,brown,657530
Orchard Hills TV Stand (Gray),Furniture,185,296,625,Sauder,7.8,493,2/29/2020,gray,115625
"Galaxy Tab S7 (1TB, White)",Tablets,900,424,519,Samsung,8.5,422,2/27/2020,white,467100
Little People School Bus (Red),Toys,19.99,401,631,Fisher-Price,9.25,504,10/21/2023,red,12613.69
"ZenBook Pro Duo 15 (256GB, Brown)",Laptops,2500,0,72,Asus,8.5,52,10/15/2022,brown,180000
Huntsman V2 Analog (Brown),Keyboards,199.99,173,131,Razer,8.5,99,10/7/2025,brown,26198.69
"55PUS8804 (75"", Gray frame)",TVs,1200,373,617,Philips,7.8,490,12/12/2022,gray,740400
"55R635 (75"", Blue frame)",TVs,1299,0,184,TCL,8.75,144,6/20/2020,blue,239016
"HD 800S (Wired, Black)",Headphones,1599,0,669,Sennheiser,9.5,536,5/23/2023,red,1069731
Embody Chair (Red),Furniture,1595,0,691,Herman Miller,9.25,545,11/28/2021,red,1102145
"G5 15 (64GB, White)",Laptops,1200,290,204,Dell,8.5,169,1/16/2021,white,244800
Genesis Mini (Brown),Gaming Consoles,79.99,339,834,Sega,8.75,657,5/28/2025,brown,66711.66
Digital Media Keyboard 3000 (White),Keyboards,49.99,129,460,Microsoft,8.25,361,3/3/2024,white,22995.4
"Yeezy Boost 350 V2 (Purple, EU 46)",Shoes,250,0,632,Adidas,8.75,493,7/13/2023,purple,158000
"QN90A Neo QLED (75"", Purple frame)",TVs,2799,0,625,Samsung,8.75,507,12/14/2025,purple,1749375
"QN90A Neo QLED (75"", Purple frame)",TVs,2799,0,625,Samsung,8.75,498,12/14/2025,purple,1749375
Jaguar (Gray),Gaming Consoles,150,447,388,Atari,7.5,307,9/25/2021,gray,58200
Porter Panel Bed (Purple),Furniture,450,496,513,Ashley Furniture,8.25,411,11/16/2020,purple,230850
"Elite 65t (Wireless, Black)",Headphones,119.99,0,474,Jabra,8.4,388,8/22/2023,black,56875.26
"55PUS8804 (75"", Orange frame)",TVs,1200,196,505,Philips,8.5,413,6/11/2021,orange,606000
Smart Oven Air (Gray),Kitchen,399.95,0,535,Breville,8.75,450,9/8/2023,gray,213973.25
Bjursta Extendable Table (Gray),Furniture,249,208,858,IKEA,8.3,692,10/7/2024,gray,213642
Fenix 7 (Blue),Watches,699.99,58,870,Garmin,9.2,685,7/29/2020,blue,608991.3
"Elite 75t (Wireless, Orange)",Headphones,149.99,0,7,Jabra,8.75,6,6/9/2021,orange,1049.93
Kallax Shelving Unit (Yellow),Furniture,89.99,0,405,IKEA,8.75,323,5/12/2023,yellow,36445.95
"ZBook Firefly 14 (128GB, Black)",Laptops,1250,0,962,HP,8.2,787,4/30/2024,black,1202500
5200 (White),Gaming Consoles,200,0,769,Atari,7.5,607,3/15/2025,white,153800
"Vanish Woven Pants (Yellow, XL)",Clothing,70,217,808,Under Armour,8.6,643,9/23/2025,yellow,56560
"Jersey Dress (Orange, S)",Clothing,29.99,51,428,H&M,8.5,348,11/1/2025,orange,12835.72
"OLED CX (43"", Brown frame)",TVs,999,194,846,LG,9,676,8/30/2020,brown,845154
"MDR-1AM2 (Wireless, Orange)",Headphones,250,170,778,Sony,8.5,633,9/1/2022,orange,194500
Watch SE (Yellow),Watches,279,182,407,Apple,8.75,320,11/22/2022,yellow,113553
"ThinkBook 15 (512GB, Gray)",Laptops,750,332,543,Lenovo,8.5,432,6/13/2024,gray,407250
"Rival Fleece Hoodie (Green, S)",Clothing,55,231,284,Under Armour,,229,1/24/2020,green,15620
Ionic (Orange),Watches,199.95,0,231,Fitbit,8.5,179,10/13/2023,orange,46188.45
Genesis (Orange),Gaming Consoles,60,90,319,Sega,8.5,251,10/27/2021,orange,19140
"Redmi Note 10 (128GB, Gray)",Smartphones,220,6,623,Xiaomi,8.75,487,6/23/2022,red,137060
Cardinal Games Chess (Blue),Toys,25.99,296,188,Spin Master,8.75,144,7/20/2021,blue,4886.12
"QuietComfort 25 (Wireless, Gray)",Headphones,199,0,644,Bose,8.75,522,5/6/2021,gray,128156
Embody Chair (Orange),Furniture,1695,130,439,Herman Miller,9.25,364,11/12/2024,orange,744105
"MacBook Pro 13 (2022) (128GB, Red)",Laptops,1299,231,975,Apple,8.5,784,5/12/2025,red,1266525
"MacBook Pro 13 (2019) (256GB, Red)",Laptops,1299,214,908,Apple,8.5,733,6/22/2022,red,1179492
Chaliene Sofa (Black),Furniture,450,349,748,Ashley Furniture,8.2,592,3/1/2022,black,336600
"iPad Pro 11 (2018) (512GB, Orange)",Tablets,999,3,533,Apple,8.5,426,6/23/2021,orange,532467
G213 Prodigy (Blue),Keyboards,49.99,95,987,Logitech,8.4,798,11/30/2024,blue,49340.13
Twister (Brown),Toys,19.99,26,18,Hasbro,8.5,14,9/2/2021,brown,359.82
"Cali (Orange, EU 46)",Shoes,75,0,52,Puma,8.2,38,7/16/2021,orange,3900
"1080v11 (Green, EU 42)",Shoes,160,373,142,New Balance,8.75,114,5/11/2023,green,22720
"P40 Pro (64GB, Purple)",Smartphones,599,449,244,Huawei,8.5,191,8/6/2024,purple,146156
Watch Series 4 (White),Watches,299,438,140,Apple,8.75,111,12/16/2021,white,41860
"Surface Book 3 (64GB, Orange)",Tablets,1800,0,466,Microsoft,,384,4/18/2022,orange,838800
Instinct (Orange),Watches,299.99,0,418,Garmin,8.75,331,7/18/2022,orange,125395.82
"Galaxy S7 (256GB, Green)",Smartphones,450,0,239,Samsung,7.85,184,2/2/2020,green,107550
